ticket_id,airline_name_id,airline_name,flight_number_id,flight_number,class_id,class,price_id,price
502,4,GO_FIRST,177,G8-2401,1,Economy,232,11179
503,1,SpiceJet,38,SG-2976,1,Economy,233,11281
504,6,Air_India,157,AI-471,1,Economy,234,11520
505,6,Air_India,143,AI-811,1,Economy,235,11730
506,6,Air_India,156,AI-451,1,Economy,236,11940
507,3,Vistara,46,UK-627,1,Economy,84,12308
508,1,SpiceJet,71,SG-3002,1,Economy,193,12360
509,6,Air_India,172,AI-9915,1,Economy,194,12518
510,3,Vistara,61,UK-737,1,Economy,214,13095
511,5,Indigo,56,6E-369,1,Economy,237,12833
512,3,Vistara,125,UK-839,1,Economy,144,13200
513,3,Vistara,78,UK-707,1,Economy,28,13410
514,3,Vistara,77,UK-705,1,Economy,215,13725
515,3,Vistara,59,UK-747,1,Economy,94,13830
516,3,Vistara,79,UK-673,1,Economy,238,13988
517,3,Vistara,178,UK-727,1,Economy,218,14355
518,3,Vistara,77,UK-705,1,Economy,145,14565
519,5,Indigo,135,6E-181,1,Economy,239,14255
520,1,SpiceJet,44,SG-339,1,Economy,240,14328
521,6,Air_India,127,AI-406,1,Economy,148,14775
522,6,Air_India,84,AI-401,1,Economy,148,14775
523,6,Air_India,80,AI-839,1,Economy,219,14880
524,3,Vistara,77,UK-705,1,Economy,220,15615
525,6,Air_India,58,AI-764,1,Economy,220,15615
526,5,Indigo,116,6E-607,1,Economy,40,15720
527,6,Air_India,117,AI-885,1,Economy,241,17925
528,6,Air_India,117,AI-885,1,Economy,242,18765
529,6,Air_India,179,AI-423,1,Economy,112,20445
530,6,Air_India,50,AI-429,1,Economy,163,22755
531,6,Air_India,51,AI-439,1,Economy,163,22755
532,3,Vistara,130,UK-847,1,Economy,243,23700
533,3,Vistara,69,UK-977,1,Economy,4,6060
534,6,Air_India,180,AI-865,1,Economy,3,5955
535,5,Indigo,181,6E-2083,1,Economy,3,5955
536,1,SpiceJet,133,SG-8483,1,Economy,4,6060
537,5,Indigo,15,6E-549,1,Economy,7,6165
538,2,AirAsia,3,I5-764,1,Economy,244,6349
539,5,Indigo,14,6E-6202,1,Economy,9,6585
540,5,Indigo,174,6E-2097,1,Economy,224,6638
541,5,Indigo,16,6E-6278,1,Economy,124,7110
542,3,Vistara,46,UK-627,1,Economy,245,8948
543,3,Vistara,74,UK-637,1,Economy,246,9105
544,3,Vistara,122,UK-706,1,Economy,246,9105
545,2,AirAsia,165,I5-773,1,Economy,10,8869
546,6,Air_India,48,AI-9643,1,Economy,247,9053
547,5,Indigo,56,6E-369,1,Economy,248,9263
548,5,Indigo,54,6E-2168,1,Economy,206,9373
549,5,Indigo,31,6E-2373,1,Economy,206,9373
550,3,Vistara,64,UK-871,1,Economy,207,9893
551,3,Vistara,57,UK-899,1,Economy,207,9893
552,3,Vistara,114,UK-829,1,Economy,207,9893
553,3,Vistara,113,UK-859,1,Economy,209,9945
554,3,Vistara,113,UK-859,1,Economy,210,9998
555,5,Indigo,175,6E-926,1,Economy,249,9861
556,3,Vistara,81,UK-879,1,Economy,11,10260
557,5,Indigo,53,6E-2193,1,Economy,184,10349
558,5,Indigo,116,6E-607,1,Economy,184,10349
559,6,Air_India,157,AI-471,1,Economy,186,10680
560,6,Air_India,143,AI-811,1,Economy,250,11310
561,6,Air_India,182,AI-485,1,Economy,234,11520
562,6,Air_India,156,AI-451,1,Economy,234,11520
563,5,Indigo,135,6E-181,1,Economy,188,11573
564,6,Air_India,131,AI-411,1,Economy,235,11730
565,5,Indigo,70,6E-184,1,Economy,137,12098
566,6,Air_India,80,AI-839,1,Economy,193,12360
567,5,Indigo,72,6E-2102,1,Economy,251,12791
568,6,Air_India,65,AI-762,1,Economy,94,13830
569,6,Air_India,58,AI-764,1,Economy,94,13830
570,6,Air_India,87,AI-409,1,Economy,252,14176
571,3,Vistara,78,UK-707,1,Economy,145,14565
572,3,Vistara,61,UK-737,1,Economy,145,14565
573,5,Indigo,55,6E-152,1,Economy,239,14255
574,6,Air_India,83,AI-767,1,Economy,218,14355
575,6,Air_India,84,AI-401,1,Economy,218,14355
576,2,AirAsia,164,I5-721,1,Economy,253,14776
577,6,Air_India,111,AI-544,1,Economy,219,14880
578,6,Air_India,106,AI-560,1,Economy,219,14880
579,2,AirAsia,47,I5-784,1,Economy,254,15244
580,6,Air_India,105,AI-542,1,Economy,255,15300
581,4,GO_FIRST,129,G8-286,1,Economy,150,15405
582,3,Vistara,59,UK-747,1,Economy,45,16455
583,4,GO_FIRST,129,G8-286,1,Economy,256,16193
584,6,Air_India,127,AI-406,1,Economy,44,16665
585,3,Vistara,77,UK-705,1,Economy,257,18870
586,4,GO_FIRST,86,G8-213,1,Economy,258,18959
587,3,Vistara,77,UK-705,1,Economy,259,19395
588,6,Air_India,117,AI-885,1,Economy,62,21075
589,3,Vistara,159,UK-981,1,Economy,69,6375
590,5,Indigo,26,6E-2046,1,Economy,7,6165
591,5,Indigo,29,6E-5041,1,Economy,7,6165
592,5,Indigo,16,6E-6278,1,Economy,7,6165
593,5,Indigo,175,6E-926,1,Economy,125,7420
594,5,Indigo,181,6E-2083,1,Economy,225,7908
595,5,Indigo,70,6E-184,1,Economy,260,8108
596,6,Air_India,110,AI-9843,1,Economy,261,8475
597,5,Indigo,97,6E-6722,1,Economy,262,8685
598,3,Vistara,122,UK-706,1,Economy,263,9158
599,5,Indigo,53,6E-2193,1,Economy,180,8885
600,5,Indigo,54,6E-2168,1,Economy,180,8885
601,4,GO_FIRST,119,G8-719,1,Economy,74,9183
602,3,Vistara,81,UK-879,1,Economy,75,9840
603,5,Indigo,55,6E-152,1,Economy,249,9861
604,5,Indigo,56,6E-369,1,Economy,249,9861
605,6,Air_India,157,AI-471,1,Economy,264,10050
606,5,Indigo,183,6E-5088,1,Economy,78,10523
607,5,Indigo,62,6E-2338,1,Economy,265,10733
608,5,Indigo,72,6E-2102,1,Economy,14,10838
609,6,Air_India,131,AI-411,1,Economy,250,11310
610,6,Air_India,85,AI-473,1,Economy,250,11310
611,3,Vistara,74,UK-637,1,Economy,266,11835
612,2,AirAsia,164,I5-721,1,Economy,234,11520
613,3,Vistara,122,UK-706,1,Economy,267,11888
614,3,Vistara,79,UK-673,1,Economy,86,12623
615,6,Air_India,111,AI-544,1,Economy,193,12360
616,6,Air_India,105,AI-542,1,Economy,193,12360
617,6,Air_India,106,AI-560,1,Economy,193,12360
618,6,Air_India,43,AI-479,1,Economy,268,12740
619,1,SpiceJet,38,SG-2976,1,Economy,269,12857
620,6,Air_India,127,AI-406,1,Economy,144,13200
621,6,Air_India,87,AI-409,1,Economy,270,13441
622,3,Vistara,75,UK-835,1,Economy,94,13830
623,3,Vistara,78,UK-707,1,Economy,30,14040
624,4,GO_FIRST,66,G8-1404,1,Economy,271,13699
625,6,Air_India,84,AI-401,1,Economy,94,13830
626,2,AirAsia,164,I5-721,1,Economy,38,14670
627,3,Vistara,75,UK-835,1,Economy,37,14985
628,3,Vistara,88,UK-837,1,Economy,255,15300
629,3,Vistara,77,UK-705,1,Economy,150,15405
630,6,Air_India,134,AI-475,1,Economy,272,15973
631,6,Air_India,65,AI-762,1,Economy,105,16035
632,6,Air_India,58,AI-764,1,Economy,105,16035
633,3,Vistara,77,UK-705,1,Economy,45,16455
634,6,Air_India,48,AI-9643,1,Economy,50,17295
635,3,Vistara,59,UK-747,1,Economy,273,17715
636,6,Air_India,83,AI-767,1,Economy,47,17400
637,6,Air_India,80,AI-839,1,Economy,48,17505
638,3,Vistara,107,UK-683,1,Economy,274,19123
639,1,SpiceJet,118,SG-2277,1,Economy,275,19464
640,6,Air_India,117,AI-885,1,Economy,276,20760
641,2,AirAsia,165,I5-773,1,Economy,277,23307
642,3,Vistara,130,UK-847,1,Economy,278,28058
643,1,SpiceJet,145,SG-1089,1,Economy,3,5955
644,1,SpiceJet,146,SG-1061,1,Economy,3,5955
645,1,SpiceJet,147,SG-1063,1,Economy,3,5955
646,1,SpiceJet,28,SG-8169,1,Economy,3,5955
647,2,AirAsia,184,I5-740,1,Economy,6,5949
648,5,Indigo,14,6E-6202,1,Economy,7,6165
649,4,GO_FIRST,11,G8-392,1,Economy,121,6532
650,4,GO_FIRST,95,G8-323,1,Economy,121,6532
651,2,AirAsia,3,I5-764,1,Economy,279,6559
652,2,AirAsia,185,I5-482,1,Economy,280,6769
653,5,Indigo,15,6E-549,1,Economy,70,7530
654,6,Air_India,151,AI-435,1,Economy,281,7783
655,5,Indigo,70,6E-184,1,Economy,282,7898
656,5,Indigo,112,6E-282,1,Economy,283,8003
657,5,Indigo,181,6E-2083,1,Economy,206,9373
658,3,Vistara,57,UK-899,1,Economy,11,10260
659,3,Vistara,64,UK-871,1,Economy,11,10260
660,3,Vistara,81,UK-879,1,Economy,284,10365
661,6,Air_India,154,AI-483,1,Economy,285,10220
662,3,Vistara,113,UK-859,1,Economy,13,10575
663,1,SpiceJet,38,SG-2976,1,Economy,286,10233
664,3,Vistara,122,UK-706,1,Economy,287,10628
665,3,Vistara,57,UK-899,1,Economy,186,10680
666,5,Indigo,31,6E-2373,1,Economy,288,10721
667,3,Vistara,74,UK-637,1,Economy,80,11100
668,3,Vistara,122,UK-706,1,Economy,289,11153
669,5,Indigo,55,6E-152,1,Economy,14,10838
670,6,Air_India,76,AI-531,1,Economy,290,10890
671,3,Vistara,107,UK-683,1,Economy,291,11406
672,5,Indigo,56,6E-369,1,Economy,289,11153
673,6,Air_India,128,AI-9809,1,Economy,250,11310
674,5,Indigo,175,6E-926,1,Economy,81,11326
675,4,GO_FIRST,66,G8-1404,1,Economy,292,11703
676,6,Air_India,37,AI-453,1,Economy,268,12740
677,5,Indigo,116,6E-607,1,Economy,251,12791
678,6,Air_India,156,AI-451,1,Economy,293,13620
679,5,Indigo,186,6E-2901,1,Economy,27,13673
680,3,Vistara,79,UK-673,1,Economy,294,14723
681,3,Vistara,61,UK-737,1,Economy,219,14880
682,6,Air_India,141,AI-807,1,Economy,39,15195
683,3,Vistara,78,UK-707,1,Economy,295,15930
684,6,Air_India,89,AI-877,1,Economy,220,15615
685,6,Air_India,85,AI-473,1,Economy,220,15615
686,5,Indigo,135,6E-181,1,Economy,40,15720
687,5,Indigo,186,6E-2901,1,Economy,40,15720
688,5,Indigo,174,6E-2097,1,Economy,40,15720
689,1,SpiceJet,118,SG-2277,1,Economy,296,15771
690,6,Air_India,83,AI-767,1,Economy,105,16035
691,6,Air_India,127,AI-406,1,Economy,45,16455
692,3,Vistara,77,UK-705,1,Economy,297,16980
693,6,Air_India,123,AI-465,1,Economy,298,16770
694,6,Air_India,67,AI-512,1,Economy,298,16770
695,6,Air_India,111,AI-544,1,Economy,48,17505
696,6,Air_India,105,AI-542,1,Economy,48,17505
697,6,Air_India,106,AI-560,1,Economy,48,17505
698,6,Air_India,176,AI-415,1,Economy,299,17536
699,6,Air_India,172,AI-9915,1,Economy,300,17873
700,6,Air_India,117,AI-885,1,Economy,52,18030
701,6,Air_India,65,AI-762,1,Economy,301,18975
702,6,Air_India,117,AI-885,1,Economy,302,19290
703,4,GO_FIRST,129,G8-286,1,Economy,303,19291
704,4,GO_FIRST,129,G8-286,1,Economy,61,19815
705,3,Vistara,130,UK-847,1,Economy,304,20340
706,6,Air_India,117,AI-885,1,Economy,304,20340
707,6,Air_India,68,AI-537,1,Economy,112,20445
708,6,Air_India,157,AI-471,1,Economy,305,20865
709,4,GO_FIRST,82,G8-191,1,Economy,306,23685
710,4,GO_FIRST,20,G8-266,1,Economy,306,23685
711,2,AirAsia,165,I5-773,1,Economy,307,29501
712,5,Indigo,187,6E-6261,1,Economy,3,5955
713,3,Vistara,6,UK-945,1,Economy,69,6375
714,3,Vistara,163,UK-941,1,Economy,69,6375
715,5,Indigo,96,6E-218,1,Economy,7,6165
716,1,SpiceJet,1,SG-8709,1,Economy,120,6270
717,3,Vistara,161,UK-993,1,Economy,8,6690
718,3,Vistara,91,UK-985,1,Economy,8,6690
719,3,Vistara,92,UK-953,1,Economy,8,6690
720,6,Air_India,99,AI-805,1,Economy,69,6375
721,6,Air_India,100,AI-624,1,Economy,69,6375
722,1,SpiceJet,28,SG-8169,1,Economy,308,6480
723,4,GO_FIRST,93,G8-346,1,Economy,121,6532
724,5,Indigo,173,6E-2137,1,Economy,9,6585
725,5,Indigo,24,6E-5328,1,Economy,9,6585
726,3,Vistara,159,UK-981,1,Economy,70,7530
727,6,Air_India,98,AI-868,1,Economy,309,7215
728,5,Indigo,188,6E-2013,1,Economy,125,7420
729,5,Indigo,97,6E-6722,1,Economy,70,7530
730,5,Indigo,29,6E-5041,1,Economy,72,7845
731,5,Indigo,14,6E-6202,1,Economy,127,8055
732,5,Indigo,26,6E-2046,1,Economy,262,8685
733,5,Indigo,15,6E-549,1,Economy,262,8685
734,5,Indigo,181,6E-2083,1,Economy,180,8885
735,5,Indigo,124,6E-5018,1,Economy,248,9263
736,5,Indigo,175,6E-926,1,Economy,206,9373
737,5,Indigo,138,6E-5063,1,Economy,206,9373
738,2,AirAsia,189,I5-1529,1,Economy,75,9840
739,5,Indigo,116,6E-607,1,Economy,249,9861
740,3,Vistara,114,UK-829,1,Economy,11,10260
741,6,Air_India,76,AI-531,1,Economy,209,9945
742,3,Vistara,107,UK-683,1,Economy,77,10303
743,3,Vistara,57,UK-899,1,Economy,13,10575
744,3,Vistara,64,UK-871,1,Economy,13,10575
745,5,Indigo,136,6E-2092,1,Economy,11,10260
746,4,GO_FIRST,119,G8-719,1,Economy,310,10339
747,5,Indigo,56,6E-369,1,Economy,78,10523
748,1,SpiceJet,38,SG-2976,1,Economy,311,10651
749,6,Air_India,134,AI-475,1,Economy,312,10933
750,1,SpiceJet,118,SG-2277,1,Economy,313,11047
751,6,Air_India,144,AI-431,1,Economy,250,11310
752,5,Indigo,138,6E-5063,1,Economy,81,11326
753,1,SpiceJet,71,SG-3002,1,Economy,314,11624
754,6,Air_India,154,AI-483,1,Economy,315,11690
755,3,Vistara,60,UK-809,1,Economy,316,12255
756,1,SpiceJet,38,SG-2976,1,Economy,317,11911
757,5,Indigo,31,6E-2373,1,Economy,318,12226
758,6,Air_India,48,AI-9643,1,Economy,316,12255
759,2,AirAsia,190,I5-741,1,Economy,24,12990
760,3,Vistara,122,UK-706,1,Economy,319,13568
761,3,Vistara,126,UK-833,1,Economy,215,13725
762,3,Vistara,75,UK-835,1,Economy,29,13935
763,6,Air_India,80,AI-839,1,Economy,293,13620
764,5,Indigo,135,6E-181,1,Economy,27,13673
765,3,Vistara,79,UK-673,1,Economy,35,14250
766,3,Vistara,178,UK-727,1,Economy,145,14565
767,6,Air_India,141,AI-807,1,Economy,218,14355
768,6,Air_India,65,AI-762,1,Economy,38,14670
769,6,Air_India,105,AI-542,1,Economy,219,14880
770,4,GO_FIRST,21,G8-101,1,Economy,320,15039
771,4,GO_FIRST,20,G8-266,1,Economy,321,15127
772,6,Air_India,41,AI-506,1,Economy,39,15195
773,6,Air_India,58,AI-764,1,Economy,39,15195
774,5,Indigo,109,6E-2154,1,Economy,103,15232
775,5,Indigo,174,6E-2097,1,Economy,103,15232
776,3,Vistara,59,UK-747,1,Economy,220,15615
777,3,Vistara,88,UK-837,1,Economy,220,15615
778,4,GO_FIRST,142,G8-300,1,Economy,322,15301
779,3,Vistara,88,UK-837,1,Economy,40,15720
780,4,GO_FIRST,82,G8-191,1,Economy,323,15441
781,3,Vistara,46,UK-627,1,Economy,324,15878
782,5,Indigo,139,6E-7403,1,Economy,40,15720
783,3,Vistara,125,UK-839,1,Economy,45,16455
784,6,Air_India,65,AI-762,1,Economy,325,16875
785,3,Vistara,77,UK-705,1,Economy,273,17715
786,6,Air_India,89,AI-877,1,Economy,273,17715
787,4,GO_FIRST,30,G8-165,1,Economy,326,17821
788,6,Air_India,87,AI-409,1,Economy,327,18481
789,3,Vistara,130,UK-847,1,Economy,302,19290
790,6,Air_India,83,AI-767,1,Economy,301,18975
791,4,GO_FIRST,142,G8-300,1,Economy,328,19501
792,4,GO_FIRST,129,G8-286,1,Economy,329,20393
793,4,GO_FIRST,86,G8-213,1,Economy,330,22791
794,6,Air_India,67,AI-512,1,Economy,169,24435
795,6,Air_India,49,AI-540,1,Economy,169,24435
796,6,Air_India,117,AI-885,1,Economy,331,25695
797,4,GO_FIRST,191,G8-7533,1,Economy,5,5954
798,4,GO_FIRST,192,G8-7534,1,Economy,5,5954
799,4,GO_FIRST,193,G8-7535,1,Economy,5,5954
800,4,GO_FIRST,194,G8-530,1,Economy,5,5954
801,4,GO_FIRST,195,G8-354,1,Economy,5,5954
802,4,GO_FIRST,196,G8-2501,1,Economy,5,5954
803,5,Indigo,197,6E-171,1,Economy,3,5955
804,2,AirAsia,189,I5-1529,1,Economy,6,5949
805,2,AirAsia,198,I5-788,1,Economy,6,5949
806,4,GO_FIRST,199,G8-211,1,Economy,5,5954
807,4,GO_FIRST,200,G8-7553,1,Economy,5,5954
808,4,GO_FIRST,201,G8-2509,1,Economy,5,5954
809,4,GO_FIRST,202,G8-194,1,Economy,5,5954
810,4,GO_FIRST,203,G8-2609,1,Economy,5,5954
811,5,Indigo,136,6E-2092,1,Economy,3,5955
812,5,Indigo,188,6E-2013,1,Economy,3,5955
813,2,AirAsia,185,I5-482,1,Economy,244,6349
814,5,Indigo,31,6E-2373,1,Economy,175,6443
815,5,Indigo,29,6E-5041,1,Economy,9,6585
816,5,Indigo,56,6E-369,1,Economy,176,6932
817,5,Indigo,181,6E-2083,1,Economy,125,7420
818,5,Indigo,204,6E-2042,1,Economy,125,7420
819,5,Indigo,54,6E-2168,1,Economy,73,8396
820,4,GO_FIRST,205,G8-713,1,Economy,10,8869
821,5,Indigo,116,6E-607,1,Economy,180,8885
822,2,AirAsia,47,I5-784,1,Economy,75,9840
823,2,AirAsia,206,I5-798,1,Economy,75,9840
824,2,AirAsia,207,I5-775,1,Economy,75,9840
825,6,Air_India,104,AI-469,1,Economy,183,9905
826,6,Air_India,48,AI-9643,1,Economy,209,9945
827,6,Air_India,152,AI-499,1,Economy,209,9945
828,6,Air_India,104,AI-469,1,Economy,11,10260
829,6,Air_India,154,AI-483,1,Economy,332,10535
830,6,Air_India,76,AI-531,1,Economy,13,10575
831,5,Indigo,135,6E-181,1,Economy,289,11153
832,4,GO_FIRST,208,G8-7541,1,Economy,289,11153
833,4,GO_FIRST,30,G8-165,1,Economy,289,11153
834,5,Indigo,62,6E-2338,1,Economy,289,11153
835,4,GO_FIRST,209,G8-2403,1,Economy,232,11179
836,5,Indigo,55,6E-152,1,Economy,81,11326
837,6,Air_India,176,AI-415,1,Economy,333,11341
838,3,Vistara,79,UK-673,1,Economy,235,11730
839,1,SpiceJet,44,SG-339,1,Economy,334,11598
840,6,Air_India,127,AI-406,1,Economy,235,11730
841,4,GO_FIRST,150,G8-1010,1,Economy,335,11977
842,6,Air_India,110,AI-9843,1,Economy,316,12255
843,4,GO_FIRST,86,G8-213,1,Economy,336,12291
844,6,Air_India,108,AI-403,1,Economy,87,12298
845,6,Air_India,182,AI-485,1,Economy,193,12360
846,3,Vistara,130,UK-847,1,Economy,21,12885
847,3,Vistara,125,UK-839,1,Economy,24,12990
848,3,Vistara,178,UK-727,1,Economy,24,12990
849,6,Air_India,156,AI-451,1,Economy,20,12780
850,4,GO_FIRST,21,G8-101,1,Economy,21,12885
851,6,Air_India,49,AI-540,1,Economy,28,13410
852,3,Vistara,78,UK-707,1,Economy,94,13830
853,3,Vistara,77,UK-705,1,Economy,29,13935
854,6,Air_India,157,AI-471,1,Economy,35,14250
855,5,Indigo,72,6E-2102,1,Economy,239,14255
856,5,Indigo,174,6E-2097,1,Economy,294,14723
857,6,Air_India,83,AI-767,1,Economy,39,15195
858,6,Air_India,84,AI-401,1,Economy,39,15195
859,3,Vistara,77,UK-705,1,Economy,40,15720
860,6,Air_India,117,AI-885,1,Economy,337,16508
861,6,Air_India,117,AI-885,1,Economy,59,19710
862,6,Air_India,51,AI-439,1,Economy,161,21285
863,1,SpiceJet,158,SG-1091,1,Economy,3,5955
864,1,SpiceJet,1,SG-8709,1,Economy,3,5955
865,4,GO_FIRST,208,G8-7541,1,Economy,5,5954
866,4,GO_FIRST,210,G8-203,1,Economy,5,5954
867,1,SpiceJet,71,SG-3002,1,Economy,3,5955
868,5,Indigo,54,6E-2168,1,Economy,3,5955
869,5,Indigo,31,6E-2373,1,Economy,3,5955
870,5,Indigo,116,6E-607,1,Economy,3,5955
871,5,Indigo,53,6E-2193,1,Economy,3,5955
872,2,AirAsia,185,I5-482,1,Economy,174,6139
873,5,Indigo,112,6E-282,1,Economy,338,6323
874,5,Indigo,109,6E-2154,1,Economy,339,6428
875,5,Indigo,174,6E-2097,1,Economy,339,6428
876,5,Indigo,53,6E-2193,1,Economy,175,6443
877,5,Indigo,55,6E-152,1,Economy,175,6443
878,5,Indigo,175,6E-926,1,Economy,176,6932
879,5,Indigo,181,6E-2083,1,Economy,176,6932
880,5,Indigo,204,6E-2042,1,Economy,176,6932
881,5,Indigo,70,6E-184,1,Economy,340,7373
882,6,Air_India,48,AI-9643,1,Economy,341,8160
883,3,Vistara,46,UK-627,1,Economy,342,8580
884,5,Indigo,135,6E-181,1,Economy,73,8396
885,5,Indigo,72,6E-2102,1,Economy,73,8396
886,2,AirAsia,19,I5-747,1,Economy,10,8869
887,6,Air_India,104,AI-469,1,Economy,204,9315
888,3,Vistara,64,UK-871,1,Economy,209,9945
889,6,Air_India,110,AI-9843,1,Economy,209,9945
890,6,Air_India,104,AI-469,1,Economy,285,10220
891,6,Air_India,153,AI-9887,1,Economy,13,10575
892,3,Vistara,79,UK-673,1,Economy,80,11100
893,4,GO_FIRST,211,G8-209,1,Economy,343,11311
894,6,Air_India,87,AI-409,1,Economy,333,11341
895,6,Air_India,108,AI-403,1,Economy,344,11353
896,6,Air_India,111,AI-544,1,Economy,135,11415
897,6,Air_India,105,AI-542,1,Economy,135,11415
898,6,Air_India,106,AI-560,1,Economy,135,11415
899,6,Air_India,80,AI-839,1,Economy,266,11835
900,3,Vistara,130,UK-847,1,Economy,85,12570
901,6,Air_India,127,AI-406,1,Economy,85,12570
902,3,Vistara,59,UK-747,1,Economy,24,12990
903,3,Vistara,78,UK-707,1,Economy,214,13095
904,6,Air_India,83,AI-767,1,Economy,28,13410
905,6,Air_India,84,AI-401,1,Economy,28,13410
906,5,Indigo,139,6E-7403,1,Economy,27,13673
907,3,Vistara,77,UK-705,1,Economy,30,14040
908,4,GO_FIRST,86,G8-213,1,Economy,345,13761
909,4,GO_FIRST,82,G8-191,1,Economy,345,13761
910,6,Air_India,117,AI-885,1,Economy,94,13830
911,4,GO_FIRST,150,G8-1010,1,Economy,95,14129
912,6,Air_India,58,AI-764,1,Economy,218,14355
913,3,Vistara,77,UK-705,1,Economy,219,14880
914,6,Air_India,117,AI-885,1,Economy,220,15615
915,1,SpiceJet,71,SG-3002,1,Economy,346,5951
916,4,GO_FIRST,209,G8-2403,1,Economy,5,5954
917,1,SpiceJet,44,SG-339,1,Economy,3,5955
918,5,Indigo,54,6E-2168,1,Economy,175,6443
919,5,Indigo,181,6E-2083,1,Economy,175,6443
920,5,Indigo,62,6E-2338,1,Economy,175,6443
921,5,Indigo,174,6E-2097,1,Economy,347,6848
922,5,Indigo,72,6E-2102,1,Economy,125,7420
923,6,Air_India,110,AI-9843,1,Economy,341,8160
924,6,Air_India,152,AI-499,1,Economy,341,8160
925,3,Vistara,46,UK-627,1,Economy,179,8790
926,3,Vistara,74,UK-637,1,Economy,348,9420
927,3,Vistara,122,UK-706,1,Economy,348,9420
928,3,Vistara,79,UK-673,1,Economy,132,10785
929,6,Air_India,127,AI-406,1,Economy,135,11415
930,6,Air_India,89,AI-877,1,Economy,234,11520
931,6,Air_India,212,AI-837,1,Economy,266,11835
932,6,Air_India,111,AI-544,1,Economy,266,11835
933,6,Air_India,106,AI-560,1,Economy,266,11835
934,6,Air_India,105,AI-542,1,Economy,316,12255
935,3,Vistara,77,UK-705,1,Economy,24,12990
936,3,Vistara,178,UK-727,1,Economy,214,13095
937,6,Air_India,40,AI-502,1,Economy,24,12990
938,2,AirAsia,206,I5-798,1,Economy,24,12990
939,2,AirAsia,207,I5-775,1,Economy,24,12990
940,6,Air_India,42,AI-803,1,Economy,24,12990
941,6,Air_India,50,AI-429,1,Economy,28,13410
942,6,Air_India,68,AI-537,1,Economy,28,13410
943,3,Vistara,77,UK-705,1,Economy,94,13830
944,6,Air_India,41,AI-506,1,Economy,143,13515
945,6,Air_India,141,AI-807,1,Economy,143,13515
946,6,Air_India,49,AI-540,1,Economy,94,13830
947,6,Air_India,80,AI-839,1,Economy,349,14460
948,6,Air_India,117,AI-885,1,Economy,295,15930
949,6,Air_India,117,AI-885,1,Economy,273,17715
950,2,AirAsia,198,I5-788,1,Economy,350,5001
951,5,Indigo,56,6E-369,1,Economy,351,5027
952,6,Air_India,48,AI-9643,1,Economy,352,5297
953,3,Vistara,74,UK-637,1,Economy,353,5816
954,3,Vistara,122,UK-706,1,Economy,353,5816
955,4,GO_FIRST,205,G8-713,1,Economy,5,5954
956,4,GO_FIRST,86,G8-213,1,Economy,5,5954
957,4,GO_FIRST,121,G8-717,1,Economy,5,5954
958,5,Indigo,70,6E-184,1,Economy,3,5955
959,5,Indigo,55,6E-152,1,Economy,3,5955
960,1,SpiceJet,133,SG-8483,1,Economy,3,5955
961,1,SpiceJet,71,SG-3002,1,Economy,120,6270
962,5,Indigo,26,6E-2046,1,Economy,69,6375
963,5,Indigo,116,6E-607,1,Economy,354,6449
964,5,Indigo,204,6E-2042,1,Economy,354,6449
965,2,AirAsia,185,I5-482,1,Economy,279,6559
966,6,Air_India,76,AI-531,1,Economy,355,6627
967,5,Indigo,135,6E-181,1,Economy,125,7420
968,5,Indigo,116,6E-607,1,Economy,125,7420
969,6,Air_India,143,AI-811,1,Economy,356,7604
970,6,Air_India,128,AI-9809,1,Economy,356,7604
971,3,Vistara,64,UK-871,1,Economy,357,8483
972,3,Vistara,57,UK-899,1,Economy,357,8483
973,3,Vistara,113,UK-859,1,Economy,357,8483
974,3,Vistara,114,UK-829,1,Economy,357,8483
975,6,Air_India,154,AI-483,1,Economy,358,8141
976,3,Vistara,81,UK-879,1,Economy,359,8588
977,6,Air_India,65,AI-762,1,Economy,360,8412
978,6,Air_India,58,AI-764,1,Economy,360,8412
979,6,Air_India,85,AI-473,1,Economy,361,8797
980,6,Air_India,176,AI-415,1,Economy,362,8853
981,3,Vistara,171,UK-807,1,Economy,363,9221
982,5,Indigo,139,6E-7403,1,Economy,180,8885
983,3,Vistara,46,UK-627,1,Economy,204,9315
984,3,Vistara,178,UK-727,1,Economy,364,9530
985,3,Vistara,57,UK-899,1,Economy,264,10050
986,3,Vistara,113,UK-859,1,Economy,264,10050
987,3,Vistara,114,UK-829,1,Economy,264,10050
988,3,Vistara,75,UK-835,1,Economy,365,10067
989,3,Vistara,88,UK-837,1,Economy,365,10067
990,6,Air_India,157,AI-471,1,Economy,366,9735
991,6,Air_India,156,AI-451,1,Economy,367,9756
992,6,Air_India,80,AI-839,1,Economy,182,9788
993,6,Air_India,65,AI-762,1,Economy,368,9790
994,2,AirAsia,165,I5-773,1,Economy,75,9840
995,6,Air_India,153,AI-9887,1,Economy,209,9945
996,6,Air_India,42,AI-803,1,Economy,369,10019
997,3,Vistara,79,UK-673,1,Economy,186,10680
998,6,Air_India,49,AI-540,1,Economy,370,10355
999,6,Air_India,141,AI-807,1,Economy,371,10544
1000,6,Air_India,40,AI-502,1,Economy,371,10544
1001,6,Air_India,41,AI-506,1,Economy,371,10544
1002,6,Air_India,108,AI-403,1,Economy,372,10618
1003,6,Air_India,68,AI-537,1,Economy,373,10775
1004,6,Air_India,87,AI-409,1,Economy,230,10921
