flight_id,ticket_id,airline_name_id,flight_number_id
1595,1595,6,65
1596,1596,6,156
1597,1597,6,48
1598,1598,6,222
1599,1599,3,140
1600,1600,6,117
1601,1601,5,70
1602,1602,2,206
1603,1603,5,116
1604,1604,1,44
1605,1605,5,175
1606,1606,6,76
1607,1607,6,106
1608,1608,5,112
1609,1609,6,80
1610,1610,5,31
1611,1611,6,65
1612,1612,6,51
1613,1613,6,143
1614,1614,6,85
1615,1615,6,157
1616,1616,6,48
1617,1617,6,108
1618,1618,6,127
1619,1619,6,217
1620,1620,6,110
1621,1621,5,139
1622,1622,6,154
1623,1623,5,72
1624,1624,3,34
1625,1625,3,35
1626,1626,6,128
1627,1627,6,50
1628,1628,6,50
1629,1629,4,129
1630,1630,6,220
1631,1631,3,46
1632,1632,5,62
1633,1633,6,117
1634,1634,3,126
1635,1635,6,117
1636,1636,2,207
1637,1637,3,91
1638,1638,5,29
1639,1639,1,44
1640,1640,5,216
1641,1641,5,138
1642,1642,5,55
1643,1643,5,15
1644,1644,6,80
1645,1645,2,190
1646,1646,6,127
1647,1647,6,84
1648,1648,6,111
1649,1649,3,125
1650,1650,1,38
1651,1651,5,138
1652,1652,6,110
1653,1653,6,84
1654,1654,6,218
1655,1655,4,142
1656,1656,3,33
1657,1657,3,32
1658,1658,6,85
1659,1659,6,219
1660,1660,5,72
1661,1661,3,140
1662,1662,3,46
1663,1663,6,52
1664,1664,3,34
1665,1665,6,154
1666,1666,5,62
1667,1667,3,78
1668,1668,4,129
1669,1669,3,61
1670,1670,5,139
1671,1671,6,222
1672,1672,3,126
1673,1673,6,117
1674,1674,3,125
1675,1675,6,117
1676,1676,3,77
1677,1677,3,162
1678,1678,6,48
1679,1679,6,111
1680,1680,6,105
1681,1681,6,106
1682,1682,5,175
1683,1683,6,51
1684,1684,3,46
1685,1685,6,106
1686,1686,6,50
1687,1687,6,108
1688,1688,6,179
1689,1689,4,129
1690,1690,5,62
1691,1691,5,139
1692,1692,6,117
1693,1693,6,153
1694,1694,3,130
1695,1695,4,129
1696,1696,3,114
1697,1697,3,113
1698,1698,6,117
1699,1699,2,47
1700,1700,2,185
1701,1701,5,112
1702,1702,3,46
1703,1703,5,139
1704,1704,6,157
1705,1705,6,117
1706,1706,6,83
1707,1707,6,117
1708,1708,6,156
1709,1709,6,117
1710,1710,2,207
1711,1711,3,57
1712,1712,5,116
1713,1713,3,74
1714,1714,3,122
1715,1715,6,176
1716,1716,6,84
1717,1717,4,129
1718,1718,6,117
1719,1719,6,117
1720,1720,6,76
1721,1721,2,207
1722,1722,3,113
1723,1723,6,83
1724,1724,6,153
1725,1725,6,87
1726,1726,4,129
1727,1727,1,38
1728,1728,5,175
1729,1729,6,153
1730,1730,5,56
1731,1731,6,48
1732,1732,5,116
1733,1733,5,97
1734,1734,2,207
1735,1735,4,66
1736,1736,4,209
1737,1737,4,177
1738,1738,6,117
1739,1739,6,117
1740,1740,5,53
1741,1741,5,109
1742,1742,5,54
1743,1743,5,72
1744,1744,5,136
1745,1745,5,181
1746,1746,5,31
1747,1747,5,174
1748,1748,5,116
1749,1749,5,62
1750,1750,5,139
1751,1751,5,124
1752,1752,1,90
1753,1753,1,2
1754,1754,1,38
1755,1755,5,56
1756,1756,5,55
1757,1757,2,19
1758,1758,6,48
1759,1759,5,175
1760,1760,5,135
1761,1761,1,44
1762,1762,6,110
1763,1763,3,74
1764,1764,3,122
1765,1765,6,106
1766,1766,6,80
1767,1767,1,71
1768,1768,6,217
1769,1769,3,74
1770,1770,3,122
1771,1771,5,97
1772,1772,1,118
1773,1773,6,50
1774,1774,6,108
1775,1775,1,133
1776,1776,6,128
1777,1777,6,89
1778,1778,6,85
1779,1779,4,132
1780,1780,4,120
1781,1781,6,58
1782,1782,6,176
1783,1783,6,67
1784,1784,6,182
1785,1785,3,61
1786,1786,4,22
1787,1787,6,50
1788,1788,3,77
1789,1789,3,46
1790,1790,3,77
1791,1791,6,117
1792,1792,4,86
1793,1793,4,82
1794,1794,4,20
1795,1795,6,117
1796,1796,5,70
1797,1797,5,188
1798,1798,5,56
1799,1799,1,28
1800,1800,5,14
1801,1801,5,24
1802,1802,5,26
1803,1803,5,29
1804,1804,5,15
1805,1805,5,97
1806,1806,5,216
1807,1807,6,110
1808,1808,5,135
1809,1809,5,116
1810,1810,5,53
1811,1811,5,54
1812,1812,5,138
1813,1813,5,62
1814,1814,5,72
1815,1815,3,74
1816,1816,3,122
1817,1817,4,199
1818,1818,5,139
1819,1819,3,64
1820,1820,6,218
1821,1821,4,142
1822,1822,6,89
1823,1823,6,87
1824,1824,4,208
1825,1825,4,66
1826,1826,4,66
1827,1827,6,222
1828,1828,6,117
1829,1829,4,129
1830,1830,4,142
1831,1831,4,129
1832,1832,4,142
1833,1833,4,86
1834,1834,4,82
1835,1835,4,20
1836,1836,5,55
1837,1837,1,1
1838,1838,5,96
1839,1839,6,157
1840,1840,6,84
1841,1841,4,200
1842,1842,4,30
1843,1843,6,117
1844,1844,6,117
1845,1845,4,150
1846,1846,4,86
1847,1847,4,82
1848,1848,4,20
1849,1849,3,130
1850,1850,5,181
1851,1851,5,139
1852,1852,5,116
1853,1853,6,153
1854,1854,4,201
1855,1855,4,203
1856,1856,6,85
1857,1857,6,117
1858,1858,4,129
1859,1859,4,21
1860,1860,4,82
1861,1861,5,204
1862,1862,5,31
1863,1863,5,56
1864,1864,1,71
1865,1865,3,114
1866,1866,3,79
1867,1867,4,208
1868,1868,4,129
1869,1869,3,140
1870,1870,6,117
1871,1871,6,117
1872,1872,2,206
1873,1873,3,130
1874,1874,2,164
1875,1875,5,181
1876,1876,5,31
1877,1877,6,153
1878,1878,2,165
1879,1879,6,84
1880,1880,6,143
1881,1881,6,108
1882,1882,4,199
1883,1883,6,83
1884,1884,4,202
1885,1885,6,37
1886,1886,4,208
1887,1887,3,79
1888,1888,6,87
1889,1889,3,140
1890,1890,4,129
1891,1891,6,117
1892,1892,6,117
1893,1893,4,63
1894,1894,5,188
1895,1895,6,48
1896,1896,5,62
1897,1897,5,31
1898,1898,2,47
1899,1899,6,65
1900,1900,2,19
1901,1901,4,199
1902,1902,4,201
1903,1903,4,203
1904,1904,2,206
1905,1905,4,129
1906,1906,4,86
1907,1907,3,130
1908,1908,6,117
1909,1909,6,117
1910,1910,5,96
1911,1911,4,121
1912,1912,6,217
1913,1913,5,54
1914,1914,6,111
1915,1915,6,68
1916,1916,6,48
1917,1917,6,83
1918,1918,4,199
1919,1919,4,201
1920,1920,4,203
1921,1921,5,181
1922,1922,6,65
1923,1923,6,218
1924,1924,4,129
1925,1925,6,176
1926,1926,6,117
1927,1927,6,143
1928,1928,4,20
1929,1929,6,128
1930,1930,4,82
1931,1931,4,86
1932,1932,3,140
1933,1933,3,92
1934,1934,3,25
1935,1935,4,192
1936,1936,3,45
1937,1937,2,189
1938,1938,1,38
1939,1939,4,94
1940,1940,5,109
1941,1941,2,189
1942,1942,5,116
1943,1943,5,204
1944,1944,5,14
1945,1945,5,26
1946,1946,5,15
1947,1947,5,138
1948,1948,5,216
1949,1949,1,38
1950,1950,2,190
1951,1951,6,68
1952,1952,1,118
1953,1953,2,164
1954,1954,5,139
1955,1955,5,54
1956,1956,5,138
1957,1957,5,175
1958,1958,5,56
1959,1959,6,58
1960,1960,4,66
1961,1961,5,72
1962,1962,3,88
1963,1963,3,79
1964,1964,6,144
1965,1965,3,74
1966,1966,3,122
1967,1967,6,65
1968,1968,6,50
1969,1969,5,116
1970,1970,3,171
1971,1971,3,36
1972,1972,6,52
1973,1973,6,104
1974,1974,3,34
1975,1975,6,127
1976,1976,6,84
1977,1977,6,89
1978,1978,6,87
1979,1979,4,208
1980,1980,4,30
1981,1981,3,126
1982,1982,3,125
1983,1983,4,202
1984,1984,4,63
1985,1985,6,131
1986,1986,6,117
1987,1987,4,129
1988,1988,4,142
1989,1989,4,129
1990,1990,4,142
1991,1991,4,86
1992,1992,5,148
1993,1993,5,13
1994,1994,2,19
1995,1995,5,16
1996,1996,5,72
1997,1997,5,62
1998,1998,6,153
1999,1999,5,54
2000,2000,5,139
2001,2001,4,205
2002,2002,5,135
2003,2003,6,117
2004,2004,6,117
2005,2005,6,117
2006,2006,4,129
2007,2007,4,150
2008,2008,4,86
2009,2009,5,216
2010,2010,2,164
2011,2011,6,157
2012,2012,6,153
2013,2013,5,54
2014,2014,6,83
2015,2015,5,56
2016,2016,3,140
2017,2017,4,129
2018,2018,6,87
2019,2019,4,129
2020,2020,6,117
2021,2021,4,86
2022,2022,5,112
2023,2023,6,152
2024,2024,5,135
2025,2025,5,13
2026,2026,1,71
2027,2027,5,54
2028,2028,6,117
2029,2029,5,16
2030,2030,4,129
2031,2031,5,16
2032,2032,6,84
2033,2033,6,117
2034,2034,6,117
2035,2035,4,208
2036,2036,4,30
2037,2037,6,89
2038,2038,5,14
2039,2039,4,120
2040,2040,6,117
2041,2041,5,97
2042,2042,4,82
2043,2043,4,20
2044,2044,4,86
2045,2045,5,223
2046,2046,5,112
2047,2047,5,56
2048,2048,4,201
2049,2049,4,199
2050,2050,6,176
2051,2051,3,130
2052,2052,4,82
2053,2053,6,117
2054,2054,2,224
2055,2055,5,225
2056,2056,5,226
2057,2057,5,227
2058,2058,1,228
2059,2059,1,229
2060,2060,5,230
2061,2061,5,13
2062,2062,5,187
2063,2063,5,231
2064,2064,5,232
2065,2065,5,225
2066,2066,5,197
2067,2067,5,233
2068,2068,5,234
2069,2069,6,235
2070,2070,5,231
2071,2071,5,236
2072,2072,5,237
2073,2073,6,238
2074,2074,5,54
2075,2075,5,239
2076,2076,5,240
2077,2077,5,241
2078,2078,5,26
2079,2079,5,242
2080,2080,3,243
2081,2081,6,244
2082,2082,1,245
2083,2083,4,101
2084,2084,4,246
2085,2085,4,247
2086,2086,4,248
2087,2087,6,80
2088,2088,6,58
2089,2089,5,249
2090,2090,5,250
2091,2091,6,157
2092,2092,4,142
2093,2093,3,78
2094,2094,4,251
2095,2095,4,252
2096,2096,4,253
2097,2097,4,82
2098,2098,4,82
2099,2099,4,129
2100,2100,5,254
2101,2101,5,255
2102,2102,4,129
2103,2103,5,54
2104,2104,5,237
2105,2105,5,225
2106,2106,5,226
2107,2107,5,116
2108,2108,5,188
2109,2109,5,242
2110,2110,5,234
2111,2111,5,230
2112,2112,5,197
2113,2113,5,29
2114,2114,5,14
2115,2115,5,233
2116,2116,5,255
2117,2117,5,254
2118,2118,4,119
2119,2119,5,239
2120,2120,5,249
2121,2121,5,250
2122,2122,5,240
2123,2123,5,241
2124,2124,5,232
2125,2125,5,225
2126,2126,5,227
2127,2127,6,153
2128,2128,6,235
2129,2129,6,179
2130,2130,4,247
2131,2131,1,245
2132,2132,4,256
2133,2133,4,248
2134,2134,3,130
2135,2135,6,58
2136,2136,6,257
2137,2137,6,258
2138,2138,4,209
2139,2139,6,85
2140,2140,4,252
2141,2141,4,253
2142,2142,6,182
2143,2143,1,228
2144,2144,1,229
2145,2145,1,1
2146,2146,1,28
2147,2147,5,237
2148,2148,5,249
2149,2149,5,250
2150,2150,5,239
2151,2151,5,240
2152,2152,5,241
2153,2153,5,234
2154,2154,5,254
2155,2155,5,187
2156,2156,5,227
2157,2157,5,242
2158,2158,6,244
2159,2159,4,256
2160,2160,4,259
2161,2161,1,133
2162,2162,4,252
2163,2163,4,253
2164,2164,6,154
2165,2165,1,245
2166,2166,5,242
2167,2167,5,197
2168,2168,5,254
2169,2169,5,255
2170,2170,6,157
2171,2171,4,203
2172,2172,5,214
2173,2173,5,233
2174,2174,6,235
2175,2175,5,116
2176,2176,5,116
2177,2177,3,64
2178,2178,3,81
2179,2179,3,57
2180,2180,3,113
2181,2181,3,260
2182,2182,3,46
2183,2183,5,239
2184,2184,6,80
2185,2185,5,231
2186,2186,4,101
2187,2187,4,246
2188,2188,3,130
2189,2189,1,261
2190,2190,2,189
2191,2191,3,36
2192,2192,3,35
2193,2193,3,34
2194,2194,3,33
2195,2195,3,32
2196,2196,5,262
2197,2197,5,263
2198,2198,5,264
2199,2199,5,265
2200,2200,5,266
2201,2201,6,42
2202,2202,6,41
2203,2203,6,40
2204,2204,6,39
2205,2205,2,267
2206,2206,2,3
2207,2207,4,11
2208,2208,4,10
2209,2209,4,12
2210,2210,4,253
2211,2211,1,268
2212,2212,1,269
2213,2213,2,47
2214,2214,2,19
2215,2215,2,27
2216,2216,3,4
2217,2217,3,8
2218,2218,3,4
2219,2219,3,6
2220,2220,3,7
2221,2221,3,5
2222,2222,5,270
2223,2223,3,8
2224,2224,3,6
2225,2225,3,7
2226,2226,3,5
2227,2227,5,271
2228,2228,6,23
2229,2229,6,18
2230,2230,3,25
2231,2231,3,25
2232,2232,4,30
2233,2233,6,67
2234,2234,4,272
2235,2235,3,8
2236,2236,6,176
2237,2237,3,92
2238,2238,4,273
2239,2239,3,92
2240,2240,2,207
2241,2241,3,25
2242,2242,4,253
2243,2243,4,30
2244,2244,5,274
2245,2245,5,275
2246,2246,6,87
2247,2247,3,92
2248,2248,4,66
2249,2249,6,144
2250,2250,5,55
2251,2251,4,276
2252,2252,5,277
2253,2253,5,278
2254,2254,5,279
2255,2255,2,280
2256,2256,2,206
2257,2257,2,281
2258,2258,2,282
2259,2259,6,85
2260,2260,3,59
2261,2261,3,45
2262,2262,5,277
2263,2263,5,278
2264,2264,5,279
2265,2265,6,283
2266,2266,3,284
2267,2267,1,71
2268,2268,6,285
2269,2269,3,59
2270,2270,1,286
2271,2271,5,287
2272,2272,5,186
2273,2273,5,288
2274,2274,5,289
2275,2275,5,62
2276,2276,3,77
2277,2277,5,56
2278,2278,2,267
2279,2279,3,77
2280,2280,3,79
2281,2281,6,65
2282,2282,6,58
2283,2283,6,110
2284,2284,6,89
2285,2285,2,184
2286,2286,2,19
2287,2287,3,60
2288,2288,4,120
2289,2289,5,290
2290,2290,1,286
2291,2291,5,291
2292,2292,2,27
2293,2293,2,292
2294,2294,2,293
2295,2295,4,272
2296,2296,4,94
2297,2297,4,93
2298,2298,4,95
2299,2299,1,294
2300,2300,3,35
2301,2301,3,34
2302,2302,5,263
2303,2303,2,47
2304,2304,2,3
2305,2305,5,264
2306,2306,5,274
2307,2307,2,295
2308,2308,2,280
2309,2309,6,80
2310,2310,3,91
2311,2311,3,69
2312,2312,3,45
2313,2313,3,5
2314,2314,3,92
2315,2315,6,99
2316,2316,6,100
2317,2317,6,98
2318,2318,6,23
2319,2319,6,102
2320,2320,3,4
2321,2321,3,7
2322,2322,5,289
2323,2323,3,8
2324,2324,2,206
2325,2325,5,31
2326,2326,3,5
2327,2327,3,91
2328,2328,3,69
2329,2329,3,45
2330,2330,4,9
2331,2331,4,296
2332,2332,3,92
2333,2333,6,80
2334,2334,6,123
2335,2335,5,297
2336,2336,3,4
2337,2337,3,7
2338,2338,3,92
2339,2339,4,121
2340,2340,1,298
2341,2341,3,6
2342,2342,1,269
2343,2343,5,278
2344,2344,5,279
2345,2345,6,40
2346,2346,5,277
2347,2347,3,74
2348,2348,5,55
2349,2349,6,80
2350,2350,5,299
2351,2351,5,278
2352,2352,5,279
2353,2353,4,30
2354,2354,3,5
2355,2355,5,277
2356,2356,3,4
2357,2357,3,7
2358,2358,6,285
2359,2359,5,278
2360,2360,5,279
2361,2361,3,8
2362,2362,5,277
2363,2363,4,253
2364,2364,3,25
2365,2365,3,6
2366,2366,6,87
2367,2367,6,67
2368,2368,1,300
2369,2369,3,284
2370,2370,4,276
2371,2371,4,273
2372,2372,1,301
2373,2373,6,84
2374,2374,6,117
2375,2375,4,30
2376,2376,3,77
2377,2377,5,56
2378,2378,4,253
2379,2379,1,302
2380,2380,4,129
2381,2381,3,79
2382,2382,2,281
2383,2383,4,132
2384,2384,2,207
2385,2385,4,142
2386,2386,1,303
2387,2387,3,35
2388,2388,1,286
2389,2389,5,263
2390,2390,3,60
2391,2391,2,19
2392,2392,5,264
2393,2393,5,266
2394,2394,3,32
2395,2395,2,27
2396,2396,2,206
2397,2397,2,207
2398,2398,6,111
2399,2399,3,7
2400,2400,5,56
2401,2401,4,296
2402,2402,4,304
2403,2403,6,18
2404,2404,6,17
2405,2405,5,274
2406,2406,3,91
2407,2407,3,69
2408,2408,1,71
2409,2409,5,139
2410,2410,6,99
2411,2411,1,294
2412,2412,4,94
2413,2413,4,121
2414,2414,5,299
2415,2415,6,98
2416,2416,3,34
2417,2417,4,9
2418,2418,6,123
2419,2419,3,74
2420,2420,2,305
2421,2421,6,58
2422,2422,5,277
2423,2423,5,279
2424,2424,5,299
2425,2425,3,7
2426,2426,6,85
2427,2427,3,4
2428,2428,6,176
2429,2429,5,278
2430,2430,6,48
2431,2431,6,111
2432,2432,6,105
2433,2433,6,106
2434,2434,2,47
2435,2435,5,306
2436,2436,5,289
2437,2437,5,31
2438,2438,5,306
2439,2439,3,6
2440,2440,3,7
2441,2441,3,5
2442,2442,5,271
2443,2443,6,84
2444,2444,3,130
2445,2445,3,8
2446,2446,3,4
2447,2447,3,25
2448,2448,6,58
2449,2449,5,277
2450,2450,5,279
2451,2451,6,110
2452,2452,3,6
2453,2453,6,141
2454,2454,3,64
2455,2455,3,81
2456,2456,5,277
2457,2457,5,279
2458,2458,5,278
2459,2459,2,206
2460,2460,5,55
2461,2461,4,273
2462,2462,4,253
2463,2463,4,30
2464,2464,6,283
2465,2465,6,105
2466,2466,6,106
2467,2467,5,307
2468,2468,4,276
2469,2469,5,277
2470,2470,5,279
2471,2471,6,285
2472,2472,3,25
2473,2473,5,62
2474,2474,6,41
2475,2475,6,67
2476,2476,1,268
2477,2477,1,302
2478,2478,5,288
2479,2479,1,300
2480,2480,5,308
2481,2481,3,92
2482,2482,3,45
2483,2483,4,21
2484,2484,1,298
2485,2485,1,301
2486,2486,3,284
2487,2487,6,131
2488,2488,2,309
2489,2489,2,282
2490,2490,1,310
2491,2491,1,311
2492,2492,1,312
2493,2493,5,313
2494,2494,6,141
2495,2495,2,314
2496,2496,2,280
2497,2497,2,206
2498,2498,2,305
2499,2499,4,296
2500,2500,4,276
2501,2501,4,9
2502,2502,4,273
2503,2503,4,304
2504,2504,4,30
2505,2505,1,302
2506,2506,1,298
2507,2507,1,300
2508,2508,5,277
2509,2509,5,299
2510,2510,5,278
2511,2511,5,279
2512,2512,2,282
2513,2513,5,274
2514,2514,5,277
2515,2515,5,278
2516,2516,5,279
2517,2517,5,288
2518,2518,3,25
2519,2519,3,6
2520,2520,3,8
2521,2521,6,110
2522,2522,5,306
2523,2523,5,271
2524,2524,5,56
2525,2525,2,309
2526,2526,6,149
2527,2527,5,55
2528,2528,5,297
2529,2529,3,140
2530,2530,3,5
2531,2531,6,85
2532,2532,5,275
2533,2533,1,301
2534,2534,3,74
2535,2535,3,122
2536,2536,6,123
2537,2537,6,153
2538,2538,6,89
2539,2539,6,84
2540,2540,6,285
2541,2541,4,253
2542,2542,4,30
2543,2543,6,117
2544,2544,4,129
2545,2545,6,117
2546,2546,3,74
2547,2547,6,285
2548,2548,1,71
2549,2549,6,283
2550,2550,5,308
2551,2551,3,79
2552,2552,3,284
2553,2553,6,83
2554,2554,2,282
2555,2555,6,179
2556,2556,6,179
2557,2557,1,315
2558,2558,3,171
2559,2559,3,170
2560,2560,2,164
2561,2561,4,21
2562,2562,4,22
2563,2563,1,316
2564,2564,2,47
2565,2565,2,281
2566,2566,2,293
2567,2567,5,278
2568,2568,5,279
2569,2569,6,283
2570,2570,6,80
2571,2571,3,161
2572,2572,3,160
2573,2573,3,163
2574,2574,3,159
2575,2575,3,162
2576,2576,3,92
2577,2577,2,206
2578,2578,6,285
2579,2579,6,65
2580,2580,6,58
2581,2581,6,83
2582,2582,6,84
2583,2583,6,283
2584,2584,4,129
2585,2585,6,128
2586,2586,6,67
2587,2587,2,309
2588,2588,4,276
2589,2589,5,55
2590,2590,1,301
2591,2591,2,282
2592,2592,1,71
2593,2593,5,139
2594,2594,6,117
2595,2595,6,87
2596,2596,5,317
2597,2597,2,165
2598,2598,4,121
2599,2599,1,302
2600,2600,5,291
2601,2601,5,264
2602,2602,5,318
2603,2603,6,212
2604,2604,5,274
2605,2605,6,111
2606,2606,6,105
2607,2607,6,106
2608,2608,3,159
2609,2609,6,285
2610,2610,5,319
2611,2611,5,289
2612,2612,2,206
2613,2613,5,306
2614,2614,5,270
2615,2615,5,308
2616,2616,5,275
2617,2617,2,305
2618,2618,1,71
2619,2619,1,300
2620,2620,6,285
2621,2621,2,207
2622,2622,6,84
2623,2623,5,31
2624,2624,6,89
2625,2625,3,74
2626,2626,3,122
2627,2627,5,62
2628,2628,5,288
2629,2629,5,55
2630,2630,3,320
2631,2631,1,301
2632,2632,6,87
2633,2633,3,130
2634,2634,6,117
2635,2635,2,282
2636,2636,4,63
2637,2637,1,286
2638,2638,5,291
2639,2639,2,165
2640,2640,5,278
2641,2641,6,283
2642,2642,6,180
2643,2643,6,285
2644,2644,3,160
2645,2645,6,48
2646,2646,5,289
2647,2647,5,297
2648,2648,1,302
2649,2649,3,74
2650,2650,3,122
2651,2651,6,85
2652,2652,2,305
2653,2653,5,181
2654,2654,1,300
2655,2655,6,87
2656,2656,3,284
2657,2657,1,71
2658,2658,1,301
2659,2659,3,130
2660,2660,5,55
2661,2661,2,309
2662,2662,1,268
2663,2663,2,280
2664,2664,2,305
2665,2665,5,277
2666,2666,5,278
2667,2667,5,279
2668,2668,5,275
2669,2669,5,308
2670,2670,5,319
2671,2671,5,288
2672,2672,3,159
2673,2673,3,69
2674,2674,2,47
2675,2675,6,144
2676,2676,6,131
2677,2677,1,71
2678,2678,6,285
2679,2679,6,89
2680,2680,5,62
2681,2681,6,285
2682,2682,5,306
2683,2683,6,87
2684,2684,5,271
2685,2685,5,183
2686,2686,5,56
2687,2687,2,282
2688,2688,2,207
2689,2689,4,129
2690,2690,5,289
2691,2691,2,321
2692,2692,2,281
2693,2693,5,265
2694,2694,5,266
2695,2695,6,41
2696,2696,5,299
2697,2697,5,277
2698,2698,5,278
2699,2699,3,161
2700,2700,6,40
2701,2701,6,141
2702,2702,5,277
2703,2703,3,6
2704,2704,3,4
2705,2705,3,7
2706,2706,3,5
2707,2707,3,162
2708,2708,3,161
2709,2709,5,278
2710,2710,5,279
2711,2711,5,277
2712,2712,1,302
2713,2713,5,279
2714,2714,1,294
2715,2715,5,278
2716,2716,6,283
2717,2717,5,277
2718,2718,5,299
2719,2719,2,27
2720,2720,5,279
2721,2721,6,283
2722,2722,4,273
2723,2723,5,278
2724,2724,1,71
2725,2725,4,121
2726,2726,4,276
2727,2727,5,279
2728,2728,1,298
2729,2729,5,31
2730,2730,2,281
2731,2731,3,74
2732,2732,5,297
2733,2733,5,319
2734,2734,3,122
2735,2735,4,21
2736,2736,6,85
2737,2737,5,289
2738,2738,2,292
2739,2739,6,89
2740,2740,5,181
2741,2741,1,322
2742,2742,5,55
2743,2743,6,87
2744,2744,6,117
2745,2745,6,48
2746,2746,5,56
2747,2747,6,172
2748,2748,3,60
2749,2749,2,323
2750,2750,4,324
2751,2751,1,303
2752,2752,1,71
2753,2753,1,316
2754,2754,1,302
2755,2755,1,300
2756,2756,2,189
2757,2757,5,265
2758,2758,5,291
2759,2759,3,34
2760,2760,3,33
2761,2761,3,32
2762,2762,5,266
2763,2763,5,318
2764,2764,5,277
2765,2765,3,162
2766,2766,6,41
2767,2767,5,299
2768,2768,3,45
2769,2769,2,27
2770,2770,3,6
2771,2771,5,277
2772,2772,5,279
2773,2773,4,325
2774,2774,3,6
2775,2775,3,163
2776,2776,3,161
2777,2777,3,6
2778,2778,3,92
2779,2779,3,91
2780,2780,6,80
2781,2781,6,100
2782,2782,3,161
2783,2783,3,161
2784,2784,6,285
2785,2785,6,48
2786,2786,5,307
2787,2787,3,8
2788,2788,3,159
2789,2789,6,98
2790,2790,3,8
2791,2791,5,277
2792,2792,5,279
2793,2793,1,268
2794,2794,3,25
2795,2795,3,8
2796,2796,6,83
2797,2797,1,294
2798,2798,1,301
2799,2799,6,65
2800,2800,5,289
2801,2801,5,319
2802,2802,2,292
2803,2803,5,308
2804,2804,3,122
2805,2805,5,139
2806,2806,1,298
2807,2807,4,142
2808,2808,5,288
2809,2809,5,31
2810,2810,4,272
2811,2811,5,306
2812,2812,6,43
2813,2813,4,21
2814,2814,4,129
2815,2815,2,305
2816,2816,5,56
2817,2817,3,320
2818,2818,6,89
2819,2819,2,47
2820,2820,5,62
2821,2821,2,282
2822,2822,5,55
2823,2823,6,117
2824,2824,3,130
2825,2825,2,206
2826,2826,2,207
2827,2827,2,295
2828,2828,2,326
2829,2829,4,327
2830,2830,4,252
2831,2831,4,196
2832,2832,4,193
2833,2833,4,191
2834,2834,4,194
2835,2835,4,192
2836,2836,4,208
2837,2837,4,328
2838,2838,4,195
2839,2839,1,71
2840,2840,1,294
2841,2841,5,264
2842,2842,2,47
2843,2843,5,299
2844,2844,3,45
2845,2845,3,163
2846,2846,3,25
2847,2847,2,282
2848,2848,5,31
2849,2849,5,308
2850,2850,5,288
2851,2851,5,306
2852,2852,5,270
2853,2853,5,319
2854,2854,6,110
2855,2855,1,300
2856,2856,5,271
2857,2857,6,143
2858,2858,4,129
2859,2859,5,62
2860,2860,3,114
2861,2861,6,87
2862,2862,6,176
2863,2863,2,309
2864,2864,5,56
2865,2865,1,301
2866,2866,6,117
2867,2867,5,55
2868,2868,4,199
2869,2869,2,207
2870,2870,2,281
2871,2871,5,275
2872,2872,5,329
2873,2873,5,289
2874,2874,2,207
2875,2875,6,123
2876,2876,6,67
2877,2877,5,306
2878,2878,5,297
2879,2879,6,85
2880,2880,4,253
2881,2881,3,122
2882,2882,6,128
2883,2883,3,130
2884,2884,5,181
2885,2885,6,87
2886,2886,5,139
2887,2887,1,301
2888,2888,5,291
2889,2889,5,56
2890,2890,6,42
2891,2891,6,40
2892,2892,6,39
2893,2893,6,41
2894,2894,6,141
2895,2895,5,308
2896,2896,5,288
2897,2897,5,318
2898,2898,5,278
2899,2899,5,279
2900,2900,6,105
2901,2901,6,80
2902,2902,6,285
2903,2903,5,329
2904,2904,5,289
2905,2905,5,56
2906,2906,5,55
2907,2907,2,282
2908,2908,6,87
2909,2909,3,74
2910,2910,3,122
2911,2911,3,130
2912,2912,1,300
2913,2913,2,206
2914,2914,5,62
2915,2915,6,179
2916,2916,6,117
2917,2917,5,56
2918,2918,6,48
2919,2919,3,64
2920,2920,3,57
2921,2921,3,113
2922,2922,3,114
2923,2923,3,81
2924,2924,5,274
2925,2925,4,324
2926,2926,4,296
2927,2927,3,159
2928,2928,3,92
2929,2929,3,91
2930,2930,6,143
2931,2931,6,99
2932,2932,6,100
2933,2933,6,98
2934,2934,6,23
2935,2935,6,102
2936,2936,6,180
2937,2937,6,149
2938,2938,6,18
2939,2939,5,289
2940,2940,5,297
2941,2941,6,176
2942,2942,6,40
2943,2943,6,85
2944,2944,2,309
2945,2945,4,196
2946,2946,5,55
2947,2947,5,181
2948,2948,5,306
2949,2949,5,329
2950,2950,5,271
2951,2951,2,207
2952,2952,1,302
2953,2953,5,139
2954,2954,6,83
2955,2955,1,300
2956,2956,1,301
2957,2957,3,57
2958,2958,3,113
2959,2959,3,114
2960,2960,3,64
2961,2961,2,27
2962,2962,2,295
2963,2963,2,323
2964,2964,2,293
2965,2965,2,292
2966,2966,2,267
2967,2967,2,3
2968,2968,2,321
2969,2969,1,303
2970,2970,5,299
2971,2971,5,279
2972,2972,3,81
2973,2973,1,268
2974,2974,5,279
2975,2975,4,327
2976,2976,2,326
2977,2977,2,280
2978,2978,2,292
2979,2979,2,293
2980,2980,5,271
2981,2981,5,318
2982,2982,5,277
2983,2983,5,278
2984,2984,5,274
2985,2985,5,277
2986,2986,5,278
2987,2987,3,160
2988,2988,3,92
2989,2989,5,319
2990,2990,6,42
2991,2991,2,314
